propertyId,date sold,primaryPropertyType,secondaryPropertyType,primaryCategory,address,state,locarea,suburb,postcode,suburbId,price,buildingsize,landsize,bedrooms,bathrooms,parking,medianPrice,propertyFeatures
XM-9134-RY,9-Sep-14,Apartment,Apartment / Unit / Flat,Sold,"9/369-373 Kingsway, CARINGBAH NSW 2229",NSW,sutherland,Caringbah,2229,8922,"$512,000 ",100,0,2,2,1,0K,
PQ-4185-BQ,11-Aug-12,Apartment,Apartment / Unit / Flat,Sold,"37/1-29 Bunn Street, Pyrmont NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$684,000 ",0,0,2,2,1,0K,"Balcony / Deck,Built in wardrobes,Ensuite,Garden / Courtyard,Gym,Swimming Pool"
RM-3618-WF,19-Nov-15,Apartment,Apartment / Unit / Flat,Sold,"3/78 Park Street , Campsie NSW 2194",NSW,canterbury_bankstown,Campsie,2194,8562,"$518,000 ",0,0,2,1,1,0K,
,24-Mar-16,Apartment,Apartment / Unit / Flat,Sold,"2/6 Maxim Street, West Ryde NSW 2114",NSW,northern_suburbs,West Ryde,2114,47422,"$549,000 ",65,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
A5413439,17-May-13,Apartment,Apartment / Unit / Flat,Sold,"12/43 Livingstone Road, PETERSHAM NSW 2049",NSW,inner_west,Petersham,2049,35402,"$545,000 ",83,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
,6-Aug-15,Apartment,Apartment / Unit / Flat,Sold,"7/15 Sherbrook Road, HORNSBY NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$560,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Pool, Secure Parking"
ZI-0221-ZZ,7-Aug-11,Apartment,Apartment / Unit / Flat,Sold,"180/298-304 Sussex Street, Sydney NSW 2000",NSW,sydney_city,Sydney,2000,41352,"$511,000 ",0,96 Square Metres sqm,1,1,1,0K,"Internal Laundry, Spa, Sauna, Currently leased until 2nd May 2012, Leased for $580 per week, Double bedroom with built-ins, Large study or guest bedroom, Spacious open living & dining, Integrated granite gas kitchen, Large bathroom, bath & shower, Covered balcony, Prized approx. 26sqm secure parking, 24 hour concierge, ducted air-conditioning, Heated pool, gymnasium, Stroll to Town Hall & Cockle Bay, Building was completed in 2002, Strata levies: $1309 per quarter approx., Council rates: $245.10 per quarter approx., Water rates: $143.25 per quarter approx., Contact: Sean Jacobson - 0413 654 423"
,23-Jan-17,Apartment,Apartment / Unit / Flat,Sold,"Unit 1/343 Sydney Road, Balgowlah NSW 2093",NSW,northern_beaches,Balgowlah,2093,1752,"$795,000 ",130,0,1,1,1,0K,"Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Terrace-Balcony"
,10-Jun-16,Apartment,Apartment / Unit / Flat,Sold,"6/1 Barden Street, Northmead NSW 2152",NSW,parramatta,Northmead,2152,33592,"$530,000 ",0,0,2,2,1,0K,
,2-Dec-16,Apartment,Apartment / Unit / Flat,Sold,"204/2 Galara Street, Rosebery NSW 2018",NSW,eastern_suburbs,Rosebery,2018,37622,"$820,000 ",0,0,2,2,1,0K,
PT-3543-FZ,19-Jun-15,Apartment,Apartment / Unit / Flat,Sold,"9/1 William Street, ROSE BAY NSW 2029",NSW,eastern_suburbs,Rose Bay,2029,37552,"$610,000 ",0,0,1,1,1,0K,
UW-6911-KK,14-May-15,Apartment,Apartment / Unit / Flat,Sold,"19/68-72 Hunter Street, HORNSBY NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$610,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Pool, Secure Parking, Terrace-Balcony"
AK-9363-WL,14-Dec-15,Apartment,Apartment / Unit / Flat,Sold,"448/46 Baywater Drive, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$710,000 ",0,104 sqm,2,2,1,0K,
A7265307,2-Jul-14,Apartment,Apartment / Unit / Flat,Sold,"2/57 Illawarra Street, Allawah NSW 2218",NSW,st_george,Allawah,2218,532,Price Withheld,0,0,2,1,1,0K,
BX-8223-ZT,24-Sep-10,Apartment,Apartment / Unit / Flat,Sold,"2/38 Archer Street, Chatswood NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$575,000 ",0,0,2,1,1,0K,
FX-9403-EV,17-Dec-16,Apartment,Apartment / Unit / Flat,Sold,"34/2A Henry Lawson Avenue, Mcmahons Point NSW 2060",NSW,north_shore_lower,Mcmahons Point,2060,28062,"$662,000 ",0,0,1,1,1,0K,Built in wardrobes
,25-May-10,Apartment,Apartment / Unit / Flat,Sold,"C301/26 Point Street, PYRMONT NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$527,500 ",0,0,1,1,1,0K,Secure Parking
PN-1689-JN,24-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"12/37 Good Street, Westmead NSW 2145",NSW,parramatta,Westmead,2145,47602,"$528,000 ",0,0,2,2,1,0K,
HU-7873-WU,25-Jan-12,Apartment,Apartment / Unit / Flat,Sold,"16/316 Pacific Highway, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$540,000 ",0,0,2,1,1,0K,
,27-Nov-15,Apartment,Apartment / Unit / Flat,Sold,"182/352-360 Kingsway, Caringbah NSW 2229",NSW,sutherland,Caringbah,2229,8922,"$665,000 ",0,0,2,2,2,0K,"Pool, Gym, Panoramic Bay / City Views, Entertainer's Balcony, Kitchen With Stainless, Spacious Beds & Built-ins, Secure Parking & Storage, Sauna & Spa"
JO-6251-MK,7-May-12,Apartment,Apartment / Unit / Flat,Sold,"203/7 Sterling Circuit, Camperdown NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$565,000 ",71.3,0,1,1,1,0K,"Balcony / Deck,Bath,Broadband internet access,Built in wardrobes,Cable or Satellite,Dishwasher,Ensuite,Gas,Gym,Intercom,Internal Laundry,Secure parking,Secure Parking"
OC-5343-FV,16-Oct-14,Apartment,Apartment / Unit / Flat,Sold,"Unit 7/40 Terrace Road, DULWICH HILL NSW 2203",NSW,inner_west,Dulwich Hill,2203,14262,"$540,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor"
A42605402,8-Sep-14,Apartment,Apartment / Unit / Flat,Sold,"1095/1-5 Dee Why Parade, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$572,000 ",97,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
A5409355,17-May-14,Apartment,Apartment / Unit / Flat,Sold,"12/253 Blaxland Road, Ryde NSW 2112",NSW,northern_suburbs,Ryde,2112,38132,"$510,000 ",0,0,2,1,1,0K,
DY-6248-ND,23-Jun-15,Apartment,Apartment / Unit / Flat,Sold,"1/70 Albert Street, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$656,000 ",0,0,2,1,1,0K,
A6548712,20-Dec-13,Apartment,Apartment / Unit / Flat,Sold,"14/64-66 Pacific Parade, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$550,000 ",0,82 sqm,2,1,1,0K,
AS-0494-KH,13-Mar-14,Apartment,Apartment / Unit / Flat,Sold,"1006/8 Brown Street, Chatswood NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$815,000 ",0,0,2,2,1,0K,"Air Conditioning, Close to Shops, Close to Transport, Internal Laundry, Intercom, Balcony, In-ground Pool, In-ground Spa, Building Security, City Views, Water Views, District Views"
QR-4946-AF,29-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"4/1421 Botany Road, Botany NSW 2019",NSW,eastern_suburbs,Botany,2019,5802,"$630,000 ",72,0,1,1,1,0K,Secure Parking
,14-Aug-08,Apartment,Apartment / Unit / Flat,Sold,"2/18 Bona Vista Avenue, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$510,000 ",0,0,2,1,1,0K,
,20-Aug-12,House,House,Sold,"6 Cooleena Road, ELANORA HEIGHTS NSW 2101",NSW,northern_beaches,Elanora Heights,2101,15382,Price Withheld,0,568 sqm,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Garden, Polished Timber Floor, Secure Parking, Separate Dining, Terrace-Balcony"
TM-7989-QO,19-Aug-16,Apartment,Apartment / Unit / Flat,Sold,"8/25 Tor Road, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$540,000 ",0,0,1,1,1,0K,
,10-Jul-13,Apartment,Apartment / Unit / Flat,Sold,"A9.05/1 Jack Brabham Drive, HURSTVILLE NSW 2220",NSW,st_george,Hurstville,2220,21712,"$575,000 ",134,0,2,2,2,0K,
PG-0221-HG,9-Aug-10,House,House,Sold,"36/21 Angas Street, MEADOWBANK NSW 2114",NSW,northern_suburbs,Meadowbank,2114,28092,"$590,000 ",0,0,2,2,1,0K,"Air Conditioning,Balcony,Building Security,Close to Shops,Close to Transport,Gas Heating,Gas Hot Water,Intercom,Internal Laundry,Water Views"
KH-4458-VA,30-May-13,Apartment,Apartment / Unit / Flat,Sold,"2/48 Albert Street, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$510,000 ",0,0,2,2,1,0K,
,29-Mar-17,Apartment,Apartment / Unit / Flat,Sold,"11/1-5 Gertrude St, Wolli Creek NSW 2205",NSW,st_george,Wolli Creek,2205,48612,"$580,000 ",0,0,1,1,1,0K,
A6213110,17-Sep-12,Apartment,Apartment / Unit / Flat,Sold,"10/9 Abbotsford Parade, ABBOTSFORD NSW 2046",NSW,inner_west,Abbotsford,2046,32,Price Withheld,0,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
BY-5040-EC,17-Sep-16,Apartment,Apartment / Unit / Flat,Sold,"4/43 The Boulevarde, Strathfield NSW 2135",NSW,inner_west,Strathfield,2135,40782,"$810,000 ",0,0,2,2,1,0K,
VQ-5988-YF,28-Apr-16,Apartment,Apartment / Unit / Flat,Sold,"11/24 Fielding Street, Collaroy NSW 2097",NSW,northern_beaches,Collaroy,2097,10672,"$645,000 ",0,81 sqm,2,1,1,0K,
,10-Jul-14,Apartment,Apartment / Unit / Flat,Sold,"1/11 Burke Road, CRONULLA NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$700,000 ",0,0,2,1,1,0K,
JB-7085-GX,6-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"4/2 Cecil Street, ASHFIELD NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$642,000 ",0,0,2,1,1,0K,
YM-5129-YJ,26-Nov-13,Apartment,Apartment / Unit / Flat,Sold,"12/199 Waterloo Road, Marsfield NSW 2122",NSW,northern_suburbs,Marsfield,2122,27602,"$550,000 ",0,0,2,1,1,0K,
OD-5034-XZ,9-May-16,Apartment,Apartment / Unit / Flat,Sold,"19/118 Crown  Street, Darlinghurst NSW 2010",NSW,eastern_suburbs,Darlinghurst,2010,13272,"$722,000 ",0,0,1,1,2,0K,
DM-7971-NP,10-May-14,Apartment,Apartment / Unit / Flat,Sold,"4/88 Kurraba Road, NEUTRAL BAY NSW 2089",NSW,north_shore_lower,Neutral Bay,2089,32332,"$862,000 ",0,0,2,1,1,0K,
,4-Aug-16,Apartment,Apartment / Unit / Flat,Sold,"B3. 503 Z.E.N Ridge Road, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$727,000 ",0,0,2,2,1,0K,
WF-5421-TC,29-Sep-14,Apartment,Apartment / Unit / Flat,Sold,"26/81-87 Cecil Avenue, CASTLE HILL NSW 2154",NSW,hills,Castle Hill,2154,9242,"$605,000 ",0,0,2,1,1,0K,
OG-1136-QD,30-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"13/2 Evelyn  Avenue, Concord NSW 2137",NSW,inner_west,Concord,2137,11092,"$640,000 ",0,0,2,1,1,0K,
FZ-2156-GQ,9-Feb-10,Apartment,Apartment / Unit / Flat,Sold,"39/75 Stanley Street, Chatswood NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$600,000 ",0,0,2,2,1,0K,"Ensuite(s),Secure parking"
FL-6067-VB,15-Apr-11,Apartment,Apartment / Unit / Flat,Sold,"602/97 Boyce Road, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$500,000 ",0,0,1,1,1,0K,Secure Parking
,28-Sep-12,Apartment,Apartment / Unit / Flat,Sold,"3/4 Mandolong Road, Mosman NSW 2088",NSW,north_shore_lower,Mosman,2088,30012,"$805,000 ",104 sqm,0,2,1,1,0K,"Balcony / Deck,Built in wardrobes,Dishwasher,Floorboards,Gas,Internal Laundry,Study,Water Views"
OX-5195-HM,15-Jul-09,Apartment,Apartment / Unit / Flat,Sold,"7/100 Ourimbah Road, MOSMAN NSW 2088",NSW,north_shore_lower,Mosman,2088,30012,"$650,000 ",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Garden, Air Conditioning/Heating, Secure Parking, Terrace-Balcony"
LI-0890-ZD,26-Sep-16,Apartment,Apartment / Unit / Flat,Sold,"13/23 Lane Cove Road, Ryde NSW 2112",NSW,northern_suburbs,Ryde,2112,38132,"$597,000 ",0,0,2,1,1,0K,Secure Parking
EL-2102-YL,22-Mar-13,Apartment,Apartment / Unit / Flat,Sold,"4109/10 Porter Street, Ryde NSW 2112",NSW,northern_suburbs,Ryde,2112,38132,"$572,500 ",0,0,2,2,1,0K,"Air conditioning,Balcony / Deck,Built in wardrobes,Ensuite(s),Gas,Impressive Floor Plan,Intercom,Internal Laundry,Led Lighting For Energy Saving,Pets allowed,Secure Parking"
OG-1861-JN,21-Nov-12,House,Villa,Sold,BEXLEY NSW 2207,NSW,st_george,Bexley,2207,3872,"$540,000 ",0,0,2,2,2,0K,"Air Conditioning, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Separate Dining"
,27-May-11,Apartment,Apartment / Unit / Flat,Sold,"102/49 Henderson Road, Alexandria NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,"$555,000 ",0,0,2,2,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Gas,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Pets Allowed,Quiet Location"
UT-6786-JB,30-Mar-15,Apartment,Apartment / Unit / Flat,Sold,"13/13 Wheatleigh Street, Crows Nest NSW 2065",NSW,north_shore_lower,Crows Nest,2065,12412,"$557,000 ",0,0,1,1,1,0K,
CL-3184-RI,11-Sep-12,Apartment,Apartment / Unit / Flat,Sold,"5/377C Clovelly Road, CLOVELLY NSW 2031",NSW,eastern_suburbs,Clovelly,2031,10312,"$655,000 ",0,0,2,1,1,0K,
IK-2329-XE,20-May-17,Apartment,Apartment / Unit / Flat,Sold,"3/13 Mascot Drive, Eastlakes NSW 2018",NSW,eastern_suburbs,Eastlakes,2018,15182,"$650,000 ",0,0,2,1,1,0K,"Close to Shops, Close to Transport, Internal Laundry"
DT-9129-FR,5-Dec-08,Apartment,Apartment / Unit / Flat,Sold,"3/19-23 Sturdee Parade, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$532,500 ",0,0,2,2,1,0K,"Balcony / Patio / Terrace,Close to Schools,Close to Shops,Close to Transport,Ensuite(s),Secure parking"
TB-6913-MV,9-Nov-13,Apartment,Apartment / Unit / Flat,Sold,"42/14-16 Station Street, HOMEBUSH NSW 2140",NSW,inner_west,Homebush,2140,21262,"$520,000 ",0,0,2,2,1,0K,"Close to Schools, Close to Transport, Ensuite, Pool, Gym, Balcony, Spa, Built-In-Robes, Gas, Granite Benches, Lounge"
JG-8636-CN,13-Mar-14,Apartment,Apartment / Unit / Flat,Sold,"3/104 Pacific Parade, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$580,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
FH-3867-OU,27-Jul-10,Apartment,Apartment / Unit / Flat,Sold,"8/23 ORR STREET, BONDI NSW 2026",NSW,eastern_suburbs,Bondi,2026,5272,"$554,000 ",0,0,2,1,1,0K,
LE-9651-YF,19-Aug-16,Apartment,Apartment / Unit / Flat,Sold,"6/6-10 Crawford road, Brighton-Le-Sands NSW 2216",NSW,st_george,Brighton-Le-Sands,2216,6332,"$665,999 ",0,0,2,1,1,0K,"Secure parking,Intercom,Built in wardrobes,Internal Laundry,Secure Parking,Balcony / Deck,Garden / Courtyard"
SR-3204-RY,18-Nov-13,Apartment,Apartment / Unit / Flat,Sold,"Manta Place, Chiswick NSW 2046",NSW,inner_west,Chiswick,2046,9972,"$680,000 ",0,0,2,2,1,0K,
,26-Sep-16,Apartment,Apartment / Unit / Flat,Sold,"204/7 Stromboli Strait, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$780,000 ",77 sqm,0,2,2,2,0K,"Ensuite(s),Secure parking,Air conditioning,Ensuite,Floorboards,Intercom,Built in wardrobes,Internal Laundry,Gas,Broadband internet access,Bath,Dishwasher,Secure Parking,Balcony / Deck,Water Views,Swimming Pool,Gym"
A23163842,17-Jul-14,Apartment,Apartment / Unit / Flat,Sold,"N108/233 Harris Street, Pyrmont NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$845,000 ",101 sqm,117 sqm,2,2,1,0K,"Air conditioning,Balcony / Deck,Built in wardrobes,Cable or Satellite,Dishwasher,Ensuite,Floorboards,Gas,Gym,Heating,Intercom,Internal Laundry,Secure Parking,Study,Swimming Pool"
LP-0105-RK,3-Apr-14,House,Townhouse,Sold,"1/5 Leamington Road, DUNDAS NSW 2117",NSW,parramatta,Dundas,2117,14332,"$520,800 ",0,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Transport, Formal Lounge, Polished Timber Floor, Secure Parking, Separate Dining"
,23-May-11,House,Villa,Sold,"Lorraine Avenue, Bardwell Valley NSW 2207",NSW,st_george,Bardwell Valley,2207,2272,Price Withheld,0,0,2,1,1,0K,
EG-1844-OP,15-Feb-13,Apartment,Apartment / Unit / Flat,Sold,"32/16 Ocean Street, Bondi NSW 2026",NSW,eastern_suburbs,Bondi,2026,5272,"$700,000 ",0,0,2,1,1,0K,
A5634379,2-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"28/52 The Crescent, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$634,000 ",0,87 sqm,2,1,1,0K,Secure Parking
NE-7788-FM,23-Feb-13,Apartment,Apartment / Unit / Flat,Sold,"8/1-5 Ocean Street, KOGARAH NSW 2217",NSW,st_george,Kogarah,2217,24012,"$581,000 ",0,0,2,2,2,0K,
HD-3851-FS,5-Jun-14,Apartment,Apartment / Unit / Flat,Sold,"6/52 West Street, HURSTVILLE NSW 2220",NSW,st_george,Hurstville,2220,21712,"$630,000 ",0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
VA-4678-PY,1-Aug-13,Apartment,Apartment / Unit / Flat,Sold,"51/110 Wellington Street, WATERLOO NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,"$515,000 ",101 sqm,0,2,2,1,0K,"Built-In Wardrobes,CarSpace,Close to Shops,Close to Transport,Combined Living,Intercom"
,28-Sep-16,Apartment,Apartment / Unit / Flat,Sold,"3/5-7 WONGA STREET, Campsie NSW 2194",NSW,canterbury_bankstown,Campsie,2194,8562,"$720,000 ",0,0,2,2,1,0K,"Ground floor,Internal Laundry,Intercom,Built in wardrobes"
KJ-8170-TO,19-Feb-13,Apartment,Apartment / Unit / Flat,Sold,"7/1283-1287 Pittwater Road, NARRABEEN NSW 2101",NSW,northern_beaches,Narrabeen,2101,32002,"$555,000 ",104,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
,4-Dec-12,Apartment,Apartment / Unit / Flat,Sold,"419/50 Macleay Street, POTTS POINT NSW 2011",NSW,eastern_suburbs,Potts Point,2011,35982,"$550,000 ",0,0,1,1,1,0K,
LB-4948-XA,31-Oct-15,Apartment,Apartment / Unit / Flat,Sold,"6/35 Jacobs Street, Bankstown NSW 2200",NSW,canterbury_bankstown,Bankstown,2200,2102,"$512,000 ",0,0,2,1,1,0K,
OI-1951-KD,25-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"18/5-7 Northumberland Street, Liverpool NSW 2170",NSW,liverpool_fairfield,Liverpool,2170,25992,"$510,000 ",0,0,2,2,1,0K,"Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Secure Parking,Pool,Terrace-Balcony"
IB-4109-TP,14-Apr-16,Apartment,Apartment / Unit / Flat,Sold,"26/1 Kings Bay Avenue, Five Dock NSW 2046",NSW,inner_west,Five Dock,2046,17052,"$835,000 ",0,122 sqm,2,2,1,0K,
PS-6811-LG,22-Jan-16,Apartment,Apartment / Unit / Flat,Sold,"37/20 MATTHEWS Street, Punchbowl NSW 2196",NSW,canterbury_bankstown,Punchbowl,2196,36252,"$570,000 ",0,0,2,2,1,0K,
CN-8086-QX,20-Oct-14,Apartment,Apartment / Unit / Flat,Sold,"8/17 Wharf Road, GLADESVILLE NSW 2111",NSW,northern_suburbs,Gladesville,2111,18082,"$650,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
KK-8603-VC,24-Aug-13,Apartment,Apartment / Unit / Flat,Sold,"3/3-7 Bariston Avenue, Cremorne NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$650,000 ",90 sqm,0,2,1,1,0K,"Balcony / Deck,Built in wardrobes,Close To Transport,Intercom Security,Internal Laundry,Lift Access"
A29842872,11-Feb-15,Apartment,Apartment / Unit / Flat,Sold,"35/1 Janoa place , Chiswick NSW 2046",NSW,inner_west,Chiswick,2046,9972,"$608,000 ",0,0,1,1,1,0K,
,14-Mar-17,Apartment,Apartment / Unit / Flat,Sold,"4/1 Meryll Avenue, Baulkham Hills NSW 2153",NSW,hills,Baulkham Hills,2153,2642,"$660,000 ",0,0,2,2,2,0K,
,12-Jan-11,Apartment,Apartment / Unit / Flat,Sold,"1/21-23 Shackel Avenue, Brookvale NSW 2100",NSW,northern_beaches,Brookvale,2100,6612,"$510,000 ",0,0,2,1,1,0K,"Balcony / Patio / Terrace,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Internal Laundry,Modern Bathroom,Modern Kitchen,Quiet Location"
GF-7976-GC,27-Jul-11,Apartment,Apartment / Unit / Flat,Sold,"24/1 Barr Street, Camperdown NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$710,000 ",0,0,2,2,1,0K,
,9-Dec-11,Apartment,Apartment / Unit / Flat,Sold,"601/260 Bunnerong Rd, Hillsdale NSW 2036",NSW,eastern_suburbs,Hillsdale,2036,21022,"$559,000 ",0,0,2,2,2,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Concierge / Manager,Fireplace(s),Gas,Gym,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Pets Allowed,Quiet Location,Swimming Pool,Tennis Court,Views"
,24-Feb-16,Apartment,Apartment / Unit / Flat,Sold,"19/83 Albert Street, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$615,000 ",0,0,2,1,1,0K,
MC-3602-KX,25-Aug-16,Apartment,Apartment / Unit / Flat,Sold,"7/22 Dianella Street, Caringbah NSW 2229",NSW,sutherland,Caringbah,2229,8922,"$720,000 ",0,0,2,1,1,0K,
ZE-7359-NX,18-Mar-09,House,House,Sold,"5 Stewart Street, ARNCLIFFE NSW 2205",NSW,st_george,Arncliffe,2205,1072,"$591,000 ",0,396 sqm sqm,2,1,3,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Garden, Polished Timber Floor, Air Conditioning/Heating, Security Alarm, Secure Parking, Separate Dining, Sunroom/Conservatory/Office, Lock up Carport"
WM-6689-BO,13-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"18/83 Broome Street, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$767,000 ",0,0,2,1,1,0K,
BC-2554-NR,5-Mar-14,Apartment,Apartment / Unit / Flat,Sold,"15/23-25 William Street, HORNSBY NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$502,000 ",0,0,2,1,1,0K,
QE-4094-GA,13-Oct-16,Apartment,Apartment / Unit / Flat,Sold,"9/34 Bona Vista Avenue, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$850,500 ",0,0,2,1,1,0K,Garden
OY-9663-PZ,1-Aug-16,Apartment,Apartment / Unit / Flat,Sold,"23/3 Owens Avenue, Newington NSW 2127",NSW,inner_west,Newington,2127,32572,"$700,800 ",0,0,2,2,2,0K,"Built in wardrobes,Dishwasher,Separate Laundry"
VR-3751-XF,6-Feb-15,Apartment,Apartment / Unit / Flat,Sold,"52/59 Good Street, Westmead NSW 2145",NSW,parramatta,Westmead,2145,47602,"$525,000 ",0,0,2,2,1,0K,
NR-9033-ZP,31-Jul-14,Apartment,Apartment / Unit / Flat,Sold,"9/100-102 Wyadra Avenue, FRESHWATER NSW 2096",NSW,northern_beaches,Freshwater,2096,63222,"$670,000 ",0,0,2,2,1,0K,
UR-4970-GO,21-Feb-11,Apartment,Apartment / Unit / Flat,Sold,"5/221 Darley Road, Randwick NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$590,000 ",0,0,2,1,1,0K,Secure Parking
,23-Sep-09,Apartment,Apartment / Unit / Flat,Sold,"S401/233 Harris Street, PYRMONT NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$515,000 ",105,squareMeter sqm,2,2,1,0K,
FO-2059-PR,21-Nov-11,Apartment,Apartment / Unit / Flat,Sold,"4/128 Condamine Street, Balgowlah NSW 2093",NSW,northern_beaches,Balgowlah,2093,1752,"$555,000 ",0,0,2,1,1,0K,"2 Large Bedrooms,Perfect Sunny North Easterly Aspect,Secure parking,Spacious Kitchen"
NQ-4321-JM,12-Sep-16,Apartment,Apartment / Unit / Flat,Sold,"17/47 Martin Place, Mortdale NSW 2223",NSW,st_george,Mortdale,2223,29922,"$605,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
